['RefrigerantType_CondensingUnit', 'RefrigerantDescr', 'nchar', '8000', '0/0']
['SuctODSize_CondensingUnit', 'SuctODSizeID', 'int', '4', 'Oct-00']
['SuctODSize_CondensingUnit', 'FeatureValue', 'nvarchar', '8000', '0/0']
['SuctODSize_CondensingUnit', 'FeatureValue', 'sysname', '256', '0/0']
['SuctODSize_CondensingUnit', 'SuctODSizeDescription', 'nvarchar', '8000', '0/0']
['SuctODSize_CondensingUnit', 'SuctODSizeDescription', 'sysname', '256', '0/0']
['UnitType_CondensingUnit', 'UnitTypeID', 'int', '4', 'Oct-00']
['UnitType_CondensingUnit', 'UnitType', 'nchar', '8000', '0/0']
['UnitType_CondensingUnit', 'UnitTypeDescr', 'nvarchar', '8000', '0/0']
['UnitType_CondensingUnit', 'UnitTypeDescr', 'sysname', '256', '0/0']
['Voltage_CondensingUnit', 'VoltageTypeID', 'int', '4', 'Oct-00']
['Voltage_CondensingUnit', 'VoltageType', 'nvarchar', '8000', '0/0']
['Voltage_CondensingUnit', 'VoltageType', 'sysname', '256', '0/0']
['Voltage_CondensingUnit', 'VoltageTypeDesc', 'nvarchar', '8000', '0/0']
['Voltage_CondensingUnit', 'VoltageTypeDesc', 'sysname', '256', '0/0']
